9.961946980917455452e-01 -8.715574274765816587e-02
9.952108609955010454e-01 -8.692733896945924188e-02
9.942270083550298621e-01 -8.669911286258473460e-02
9.932431402051943303e-01 -8.647106402855674057e-02
9.922592565791134023e-01 -8.624319208882130772e-02
9.912753575107781101e-01 -8.601549665486246665e-02
9.902914430333075169e-01 -8.578797734812625142e-02
9.893075131806923217e-01 -8.556063378009672038e-02
9.883235679886663849e-01 -8.533346554233404990e-02
9.873396074816332968e-01 -8.510647235590373949e-02
9.863556317049140265e-01 -8.487965370278453825e-02
9.853716406846554365e-01 -8.465300928411802206e-02
9.843876344470041673e-01 -8.442653880104579456e-02
9.834036130355380267e-01 -8.420024175547051459e-02
9.824195764851194612e-01 -8.397411774891427871e-02
9.814355248131794163e-01 -8.374816658213816989e-02
9.804514580632960330e-01 -8.352238775704484697e-02
9.794673762703313136e-01 -8.329678087515639262e-02
9.784832794517166477e-01 -8.307134573723388982e-02
9.774991676510297323e-01 -8.284608184517998353e-02
9.765150408944173188e-01 -8.262098890013627739e-02
9.755308992167417426e-01 -8.239606650362489570e-02
9.745467426441498660e-01 -8.217131435678741436e-02
9.735625712202192750e-01 -8.194673196152647832e-02
9.725783849623813593e-01 -8.172231911860317055e-02
9.715941839054983431e-01 -8.149807542953958761e-02
9.706099680757168668e-01 -8.127400059547733313e-02
9.696257375166149606e-01 -8.105009411831905208e-02
9.686414922456235699e-01 -8.082635579882581356e-02
9.676572322976051410e-01 -8.060278523851974186e-02
9.666729577074218982e-01 -8.037938203892293354e-02
9.656886685012207039e-01 -8.015614590117700611e-02
9.647043647051480875e-01 -7.993307652642353545e-02
9.637200463453508004e-01 -7.971017361580411131e-02
9.627357134654068727e-01 -7.948743667122139256e-02
9.617513660914628337e-01 -7.926486539381698282e-02
9.607670042409499622e-01 -7.904245958435190955e-02
9.597826279487305934e-01 -7.882021884434831094e-02
9.587982372496669514e-01 -7.859814277532831128e-02
9.578138321611900929e-01 -7.837623117805295192e-02
9.568294127268780480e-01 -7.815448355442490558e-02
9.558449789641618732e-01 -7.793289970520524135e-02
9.548605308991883200e-01 -7.771147933153552123e-02
9.538760685755351965e-01 -7.749022193531841796e-02
9.528915920019180863e-01 -7.726912741693443831e-02
9.519071012131994358e-01 -7.704819537790572048e-02
9.509225962442414692e-01 -7.682742541975438877e-02
9.499380771211908270e-01 -7.660681724362203293e-02
9.489535438614787877e-01 -7.638637065026969430e-02
9.479689964999674645e-01 -7.616608524121951107e-02
9.469844350628037200e-01 -7.594596071761307299e-02
9.459998595761341944e-01 -7.572599678059195594e-02
9.450152700661057503e-01 -7.550619313129777743e-02
9.440306665588650281e-01 -7.528654947087211335e-02
9.430460490805586682e-01 -7.506706550045653958e-02
9.420614176660490058e-01 -7.484774082157319430e-02
9.410767723327673195e-01 -7.462857523498313272e-02
9.400921131068602499e-01 -7.440956844182794461e-02
9.391074400144744372e-01 -7.419072014324923359e-02
9.381227530904723277e-01 -7.397202994076909621e-02
9.371380523435693943e-01 -7.375349773476810866e-02
9.361533378173435560e-01 -7.353512302714886040e-02
9.351686095292258694e-01 -7.331690561867244826e-02
9.341838674966477241e-01 -7.309884531009992747e-02
9.331991117544710113e-01 -7.288094170295340846e-02
9.322143423288428155e-01 -7.266319449837449485e-02
9.312295592371940822e-01 -7.244560349712424185e-02
9.302447625143872578e-01 -7.222816830072475991e-02
9.292599521691378150e-01 -7.201088880955661131e-02
9.282751282363079781e-01 -7.179376462514189261e-02
9.272902907420448315e-01 -7.157679544862217969e-02
9.263054397037789878e-01 -7.135998108075855551e-02
9.253205751476575314e-01 -7.114332122269260983e-02
9.243356970998271027e-01 -7.092681557556591854e-02
9.233508055777188694e-01 -7.071046394013957848e-02
9.223659005987639992e-01 -7.049426611717460323e-02
9.213809821978246051e-01 -7.027822170819313097e-02
9.203960504620566363e-01 -7.006232971700046552e-02
9.194111053043043658e-01 -6.984659113979131695e-02
9.184261467245675714e-01 -6.963100597656567137e-02
9.174411748971580405e-01 -6.941557223493413642e-02
9.164561897349198238e-01 -6.920029091109140829e-02
9.154711913250086486e-01 -6.898516100884279079e-02
9.144861795802687876e-01 -6.877018352438298010e-02
9.135011545878561900e-01 -6.855535746151728005e-02
9.125161164349262499e-01 -6.834068182405098058e-02
9.115310651214793003e-01 -6.812615661198410943e-02
9.105460005603593920e-01 -6.791178282151134893e-02
9.095609228387222522e-01 -6.769755945643800288e-02
