1.414213562373095312e-01 -1.414213562373095034e-01
1.412999866729334197e-01 -1.412598830892109747e-01
1.411785918860584133e-01 -1.410984351636113410e-01
1.410571719332530671e-01 -1.409370124039420746e-01
1.409357268682575326e-01 -1.407756147564629967e-01
1.408142567462261074e-01 -1.406142421660198372e-01
1.406927616208988596e-01 -1.404528945788724448e-01
1.405712415474301424e-01 -1.402915719398665217e-01
1.404496965838027411e-01 -1.401302741910192828e-01
1.403281267696146473e-01 -1.399690012927327920e-01
1.402065321784049245e-01 -1.398077531714679023e-01
1.400849128526000242e-01 -1.396465297847981901e-01
1.399632688346262865e-01 -1.394853310902972876e-01
1.398416001951944265e-01 -1.393241570172545074e-01
1.397199069908729718e-01 -1.391630075091013496e-01
1.395981892499462695e-01 -1.390018825375534672e-01
1.394764470431249237e-01 -1.388407820319002006e-01
1.393546804269774619e-01 -1.386797059355730222e-01
1.392328894297881758e-01 -1.385186542202876681e-01
1.391110741222677805e-01 -1.383576268153334232e-01
1.389892345468426715e-01 -1.381966236782839474e-01
1.388673707600813212e-01 -1.380356447525706853e-01
1.387454828044102362e-01 -1.378746899957671579e-01
1.386235707505400483e-01 -1.377137593371627056e-01
1.385016346267549936e-01 -1.375528527484731200e-01
1.383796744896236830e-01 -1.373919701731298459e-01
1.382576903815724567e-01 -1.372311115687064598e-01
1.381356823733120853e-01 -1.370702768644922187e-01
1.380136504931267216e-01 -1.369094660322029422e-01
1.378915947975849765e-01 -1.367486790152700471e-01
1.377695153432554054e-01 -1.365879157571250335e-01
1.376474121725643762e-01 -1.364271762153414225e-01
1.375252853279383125e-01 -1.362664603474928737e-01
1.374031348518036377e-01 -1.361057681111529361e-01
1.372809608148710114e-01 -1.359450994356109221e-01
1.371587632595668571e-01 -1.357844542784404918e-01
1.370365422141753831e-01 -1.356238326113573256e-01
1.369142977352652002e-01 -1.354632343777928960e-01
1.367920298794048639e-01 -1.353026595211786198e-01
1.366697386748785825e-01 -1.351421080132302610e-01
